chembl_id,canonical_smiles,endpoint,value,pchembl
CHEMBL4060556,O=C(c1ccccc1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,cyp3a4,49.99999999999999,
CHEMBL4060568,COc1cc(-c2cccc(C(F)(F)F)c2)c(F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12,cyp3a4,15.0,
CHEMBL4069245,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(=O)n(C)n2)C3=O)ccc2c1COC2=O,cyp3a4,49.99999999999999,
CHEMBL4074304,C[C@@H]1c2nnn(-c3cnccn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,cyp3a4,2.3,5.64
CHEMBL4075203,O=C(O)CC1CCOC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)C1,cyp3a4,49.99999999999999,
CHEMBL4080797,COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1,cyp3a4,11.000000000000002,4.96
CHEMBL4085181,CCOC(=O)C1=C(CN2CCO[C@H](CCC(=O)O)C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Br,cyp3a4,10.000000000000002,
CHEMBL4087688,O=C(O)CC1COC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)C1,cyp3a4,49.99999999999999,
CHEMBL4087906,O=C(CN1CCCC2=C1C(=O)N(C1CC1)C2=O)Nc1ccc(-c2cccnc2)nn1,cyp3a4,2.1,5.68
CHEMBL4088036,CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)CC)CC2)c2ncccc2c1,cyp3a4,4.0,5.4
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,cyp3a4,5.92,5.23
CHEMBL4095741,Cc1ccnc(-n2nnc3c2CCN(C(=O)c2cccc(C(F)(F)F)c2Cl)[C@@H]3C)n1,cyp3a4,10.000000000000002,
CHEMBL4096341,Cc1ncn(-c2ccc(C(=O)N[C@H]3[C@H]4CC[C@H]3N(c3ncc(Cl)c5cnoc35)C4)c(Cl)c2)n1,cyp3a4,10.000000000000002,
CHEMBL4099219,O=c1c2ccccc2oc2c(Cc3ccc4c(c3)OCO4)[nH]c(-c3nccs3)c12,cyp3a4,24.999999999999996,
CHEMBL4104355,NC(=O)c1cc(Cl)c2c(Cl)c(C3CC3)n([C@H]3CCCNC3)c2n1,cyp3a4,25.09980079602227,4.68
CHEMBL4105630,C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc(C#N)cn4)CC[C@@H]32)C1,cyp3a4,30.000000000000004,
CHEMBL4109308,O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1,cyp3a4,30.000000000000004,
CHEMBL4176771,COc1ncc(-c2cc(O[C@@H]3CCOC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,cyp3a4,10.000000000000002,
CHEMBL4202824,CC(C)Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3ccccc3)nc2C1,cyp3a4,10.000000000000002,
CHEMBL4203179,CCN1CCC(N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)CC1,cyp3a4,49.99999999999999,
CHEMBL4205995,CS(=O)(=O)c1ccc(-c2cccc(F)c2)c(C(=O)N2Cc3cn(-c4ccccc4F)nc3C2)c1,cyp3a4,10.000000000000002,
CHEMBL4209316,CNc1nc(Nc2ccc(-n3cnc(C)n3)c(OC)c2)nc2c1CC[C@H]2c1ccc(F)cc1,cyp3a4,0.2,6.7
CHEMBL4211915,C[C@H]1COCCN1c1nc(-c2cnc(N)cc2F)cc(C2(S(C)(=O)=O)CC2)n1,cyp3a4,10.000000000000002,
CHEMBL4212403,COc1cc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)cc(OC)c1,cyp3a4,10.000000000000002,
CHEMBL4213486,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=C(CF)OC(N)=N1,cyp3a4,19.999999999999996,
CHEMBL4216391,CC(C)(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cn(-c3ccccc3F)nc2C1,cyp3a4,10.000000000000002,
CHEMBL4218132,COc1cc([C@H](c2cc3cc(Br)ccc3nc2OC)[C@@](O)(CCN(C)C)c2cccc(F)c2)cnc1OC,cyp3a4,10.000000000000002,
CHEMBL4225434,COc1cc2ccc(Br)cc2cc1[C@@H](c1cccc(C)c1)[C@@](O)(CCN(C)C)c1cccc2c1OCO2,cyp3a4,10.000000000000002,
CHEMBL4227839,C[C@@H]1c2n[nH]cc2CN1C1=NC(NCc2c(F)cccc2C(F)(F)F)c2cccc(C(N)=O)c2N1,cyp3a4,0.15849000000000002,6.8
CHEMBL4228130,COc1cc2ccc(Br)cc2cc1[C@@H](c1ccnc(OC)c1OC)[C@@](O)(CCN(C)C)c1cccc2ccoc12,cyp3a4,10.000000000000002,
CHEMBL4238063,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCCC1)c1cccs1,cyp3a4,24.999999999999996,
CHEMBL4244935,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1cccs1,cyp3a4,24.999999999999996,
CHEMBL4248525,CN1CCN(CCCOc2cccc(CC(=O)Nc3nc(-c4c[nH]c5ncccc45)cs3)c2)CC1,cyp3a4,19.29766825292631,4.715
CHEMBL4281240,C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cncc3[nH]ccc23)n1,cyp3a4,10.000000000000002,
CHEMBL4299173,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@H](C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O,cyp3a4,19.999999999999996,
CHEMBL442078,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ncccc12,cyp3a4,40.0,
CHEMBL4450031,COc1ccc2c(=O)c(O)c(-c3ccc4c(c3)OCO4)oc2c1,cyp3a4,6.0,5.22
CHEMBL4451760,COc1c(C#N)ccc2[nH]c(-c3cn4c(n3)[C@H](c3cccc(F)c3C)OCC4)cc12,cyp3a4,10.000000000000002,
CHEMBL4457557,NC(=O)c1ccc(Cc2ccccc2)cc1-c1cccc(CCC(=O)O)c1,cyp3a4,19.999999999999996,
CHEMBL4457647,O=C(Nc1ccnnc1)c1cc(N2CCOCC2)ccc1OCc1ccccc1,cyp3a4,6.309570000000001,5.2
CHEMBL4465714,Nc1nc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2s1,cyp3a4,10.000000000000002,
CHEMBL4468228,N#Cc1ccc(COc2ccc3nc(N)sc3c2)cc1,cyp3a4,10.000000000000002,5.0
CHEMBL4470860,Cc1nc2c(-c3nnc[nH]3)cc(-c3ccnc(N)c3F)cc2n1-c1ccnc2c(F)ccc(F)c12,cyp3a4,24.999999999999996,
CHEMBL4514678,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)nc2c1COC2,cyp3a4,49.99999999999999,
CHEMBL4519186,CCNC1=N[C@@H]2[C@@H](OC)[C@H](O)[C@@H](CO)O[C@@H]2S1,cyp3a4,49.99999999999999,
CHEMBL4528355,Nc1nc2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2s1,cyp3a4,24.999999999999996,
CHEMBL4528447,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(c3ccc(B(O)O)c(Cl)c3)S(C)(=O)=O)c(C3CC3)cc12,cyp3a4,10.39320315262391,5.234999999999999
CHEMBL4533529,NC[C@H](NC(=O)c1ccc(-c2ccc(C(F)(F)F)c(F)c2)[nH]1)c1nc(CO)cs1,cyp3a4,24.999999999999996,
CHEMBL4545398,COC(=O)C1CCN(C(=O)c2ccc3nc(N)sc3c2)CC1,cyp3a4,10.000000000000002,5.0
CHEMBL4548795,COc1cc(-c2cncc(-c3ccc(N4CCN(C(C)C)CC4)cc3)c2C)cc(F)c1C(N)=O,cyp3a4,30.000000000000004,
CHEMBL4552119,Nc1nc2c(O)cc(C(=O)NCc3ccccc3)cc2s1,cyp3a4,10.000000000000002,
CHEMBL4557670,C[C@H]1SC(N)=N[C@](C)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)[C@H]1F,cyp3a4,19.999999999999996,
CHEMBL4563167,COc1cccc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc3c2OCO3)n1,cyp3a4,7.599999999999998,5.12
CHEMBL4570378,CCNC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](COC)O[C@@H]2S1,cyp3a4,49.99999999999999,
CHEMBL4571380,COc1cc(CCNc2nc(C#Cc3ccccc3)nc3c2ncn3[C@H]2[C@H](O)[C@H](O)[C@@H]3C[C@@H]32)ccc1O,cyp3a4,2.23,5.65
CHEMBL4582026,Nc1nc2ccc(C(=O)NCc3ccccc3[N+](=O)[O-])cc2s1,cyp3a4,10.000000000000002,
CHEMBL4593473,CN(C)C(=O)Cn1ccc2ncc(-c3ccc(F)c(Cl)c3)cc21,cyp3a4,10.000000000000002,
CHEMBL46,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,cyp3a4,11.000000000000002,4.96
CHEMBL4632471,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(C3CC3)c2)cc1C#Cc1cnc2cccnn12,cyp3a4,11.7,4.93
CHEMBL4632769,Cc1cc(C)c(-c2ncc[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,cyp3a4,19.999999999999996,
CHEMBL4632970,CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,cyp3a4,23.299999999999997,4.63
CHEMBL4635907,C[C@@H](NC(=O)c1nc(-c2nccc3ccccc23)nc(O)c1O)C1CCCCC1,cyp3a4,30.000000000000004,
CHEMBL4636120,COc1cc(-c2cncc(-c3ccc(N4CCNCC4)cc3)c2C)cc(OC)c1F,cyp3a4,16.91153452528776,4.84
CHEMBL4636208,CC(C)[C@@H](NC(=O)c1cc(C(F)(F)F)ccc1F)C(=O)N1CCC2(CC1)C(=O)N(C)C(=O)N2c1ccc2[nH]ncc2c1,cyp3a4,49.99999999999999,
CHEMBL4637524,COc1ccnc(-c2nc(O)c(O)c(C(=O)N[C@H](C)C3CCCCC3)n2)c1,cyp3a4,30.000000000000004,
CHEMBL4642697,COc1cc(C2=CC3=NOC[C@H](c4cc(F)c(F)c(F)c4)N3CCC2)ccc1-n1cnc(C)c1,cyp3a4,30.000000000000004,4.52
CHEMBL4646426,CCOC(=O)Cc1nn(CNC(=O)CCCN2CCN(c3cccc(C)c3C)CC2)c(=O)c2cc(F)ccc12,cyp3a4,10.000000000000002,
CHEMBL4647791,Cc1nc2c(-c3nnc[nH]3)cc(-c3ccnc(C#N)c3)cc2n1-c1ccnc2c(F)ccc(F)c12,cyp3a4,24.000000000000004,4.62
CHEMBL4647810,C[C@@H]1COCCN1c1cc(-c2ccnn2C)c2ccnc(-c3ccn[nH]3)c2n1,cyp3a4,11.832159566199229,5.16
CHEMBL4650316,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,cyp3a4,13.0,4.885
CHEMBL467114,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1,cyp3a4,100.00000000000004,
CHEMBL471757,CC(C)(C)CNc1nc(C#N)nc(N2CCOCC2)c1N,cyp3a4,10.000000000000002,
CHEMBL4743440,Cc1c(-c2ccc3[nH]ncc3c2)ccc2c3oc(CN)nc3c(=O)n(C3CC3)c12,cyp3a4,1.3,5.89
CHEMBL474484,CC(C)CNc1nc(C#N)nc(N2CCNCC2)c1N,cyp3a4,10.000000000000002,
CHEMBL4750385,CCn1c(-c2cnc(C)nc2)nc2c(-c3cnc4c(c3)[C@](C)(NCC(C)(C)F)C(=O)N4)ncnc21,cyp3a4,49.99999999999999,
CHEMBL4750688,CN(C)c1ccc(CC(=O)N[C@@H]2CNC[C@H]2c2ccc(C(F)(F)F)cc2)cc1,cyp3a4,0.871,6.06
CHEMBL4753698,O=C1N2C[C@@H](CC[C@H]2F)N1OS(=O)(=O)[O-],cyp3a4,49.99999999999999,
CHEMBL4754334,Nc1cc(F)c(S(=O)(=O)N2CCC(O)CC2)cc1C(=O)Nc1ccc(F)c(C(F)F)c1,cyp3a4,20.800000000000004,4.68
CHEMBL4755618,Cc1ncccc1-c1cnc(NCc2c(F)ccc3c2CCO3)n2cnnc12,cyp3a4,18.973665961010276,
CHEMBL4759692,Cc1cc(-c2ccc3c(c2)-c2nnc(Oc4ccccc4Cl)n2CCO3)ccn1,cyp3a4,49.99999999999999,
CHEMBL4760389,COc1nc(-c2csc(Nc3c4c(nn3CC(C)(C)O)CCCC4)n2)ccc1-n1cnc(C)c1,cyp3a4,1.1,5.96
CHEMBL4777349,O=C1NCCC12CCN(c1c(Cl)cncc1-c1cc3ccccc3o1)CC2,cyp3a4,4.59,5.34
CHEMBL4787638,O=C(Nc1cccc(Cl)c1)N1CCOc2ccc(-c3ccncc3)cc2C1,cyp3a4,324.99999999999994,
CHEMBL4788651,COc1ccc2ncc(F)c(CC[C@@]3(O)CO[C@@H]4[C@@H](NCc5cc6c(cn5)OCCO6)CO[C@@H]43)c2n1,cyp3a4,10.000000000000002,
CHEMBL4790083,N#Cc1ccc(N2C3CCC2CN(C(=O)CCS(=O)(=O)c2cccc4ncsc24)C3)nc1,cyp3a4,10.000000000000002,
CHEMBL4791626,CN(C)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,cyp3a4,30.000000000000004,
CHEMBL4802135,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,cyp3a4,46.39999999999999,4.33
CHEMBL480501,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(C(F)(F)F)ccc21,cyp3a4,10.000000000000002,
CHEMBL4858136,CN1CCN(Nc2cccc3c2C[C@@H](CN(C)[C@H]2CCCc4cccnc42)NC3)CC1,cyp3a4,19.999999999999996,
CHEMBL4864408,O=C(O)c1cc(-c2ccc(-c3cc(CO)on3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,cyp3a4,30.000000000000004,
CHEMBL4864604,CC(=O)N1Cc2cc(S(C)(=O)=O)ccc2[C@@H]1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,cyp3a4,30.000000000000004,
CHEMBL4865767,CNC(=O)c1cc(C(=O)N[C@H]2CC[C@H](O)CC2)c([C@@H](C)c2ccccc2)o1,cyp3a4,39.81072,
CHEMBL4870920,CC(C)N1Cc2cc(C(F)(F)F)ncc2C2=CN=C(NCc3c(F)ccc4c3CCO4)N3C=NC(C1=O)C23,cyp3a4,30.000000000000004,
CHEMBL4877549,COc1c(OCc2ccc(F)cc2)cc2oc3cc4c(c(OC/C=C/C(=O)O)c3c(=O)c2c1CC=C(C)C)C=CC(C)(C)O4,cyp3a4,24.999999999999996,
CHEMBL5070887,Cc1cnc(Nc2ccnn2C)nc1-c1cc2n(c1)C(=O)N([C@H](CO)c1cccc(Cl)c1)C2,cyp3a4,6.771536153211002,5.105
CHEMBL5073381,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4c(C#N)cnc4C(N)=N3)c2)cn1,cyp3a4,3.1,5.51
CHEMBL5077861,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,cyp3a4,6.2299999999999995,5.21
CHEMBL5078281,CCN(C)c1nc(=O)n(-c2ccccc2)c2cc(Cl)ccc12,cyp3a4,30.000000000000004,
CHEMBL5079910,Cc1nccc(-c2cc3[nH]nc(N[C@H]4CCNC[C@@H]4F)c3cc2C2CC2)c1F,cyp3a4,4.5,5.35
CHEMBL5082711,CCNC(=N)NC(=O)Nc1c(CC)cccc1CC,cyp3a4,30.000000000000004,
CHEMBL5090655,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(-c3ccc(C(=O)O)cc3)cc2F)N1CC(C)(C)F,cyp3a4,30.000000000000004,
CHEMBL5090849,CCOc1ccc(-c2nnc([C@H]3C[C@H](NC(=O)c4cccc5nccnc45)C3)n2-c2ccccc2F)nc1,cyp3a4,24.999999999999996,
CHEMBL5093378,Cc1nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(N2CCC(C)(C)CC2)c1-c1ccc(OCCc2ccc(F)cc2)cc1,cyp3a4,24.3,
CHEMBL5095218,C[C@@H](N)c1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]ccc21,cyp3a4,6.0,5.22
CHEMBL5176104,N=C1N[C@H]2[C@H](CN3C(=O)CCC3=O)NC(=N)N3C[C@H](NC(=O)c4cccc5c4CCCC5)C(O)(O)[C@]23N1,cyp3a4,10.000000000000002,
CHEMBL5184753,FC(F)(F)c1nccc(N[C@H]2CC[C@@H](Nc3ccc4nnc(Cl)n4n3)CC2)n1,cyp3a4,17.999999999999996,4.75
CHEMBL5190388,Clc1ccc(Nc2nc3ccccc3c3[nH]c(C4CCC=CCC4)nc23)cc1Cl,cyp3a4,30.000000000000004,
CHEMBL5190509,CCNC(=O)c1ccc2c(c1)[C@H](Nc1ccc(C#N)cn1)C[C@H](C)N2C(C)=O,cyp3a4,39.81072,
CHEMBL5195355,Cc1cccc2[nH]c(-c3cncc(-c4cc(F)cc(C#N)c4)c3N3CC[C@H](N)C3)nc12,cyp3a4,10.000000000000002,
CHEMBL5200580,COc1cc(-c2ccc(C#N)cc2)ccc1Oc1cc(N)nc(Nc2ccc(C#N)cc2)n1,cyp3a4,49.99999999999999,
CHEMBL5201911,O=C(NCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1cccc(C(F)(F)F)c1,cyp3a4,20.52,4.69
CHEMBL5203882,Brc1ccc(-c2nc3ccc(Br)cn3n2)cc1,cyp3a4,10.000000000000002,
CHEMBL5205780,CNCC(=O)N[C@@H]1[C@H](O)[C@H](O[C@H]2/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]3(O)C[C@H](O)[C@@H](C(=O)NCCN)[C@H](C2)O3)O[C@H](C)[C@H]1O.NC(CCC(=O)O)C(=O)O,cyp3a4,36.900000000000006,4.43
CHEMBL5206780,Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)CC2=O,cyp3a4,30.000000000000004,
CHEMBL5273175,Cc1nc2cc(NC(=O)c3cc4sc(N5CCC(C(=O)N(C)C)CC5)nc4s3)ccc2o1,cyp3a4,49.99999999999999,
CHEMBL5285364,COCCCN1CCC(c2noc(-c3nn(C(C)C)c4ccccc34)n2)CC1,cyp3a4,44.99999999999999,
CHEMBL5290005,CC[C@@H](Nc1c(C#N)c(-c2ccc(-c3cccc(Cl)c3F)cc2)nc2cnccc12)C(N)=O,cyp3a4,9.137833441248533,5.04
CHEMBL5399984,FC(F)Oc1cc(-n2cc(CNc3ncccn3)nn2)ccc1Cl,cyp3a4,10.000000000000002,
CHEMBL5400499,Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NCC(F)F)(CC3)CC4)C2)c2cnn(C)c2n1,cyp3a4,8.599999999999998,5.07
CHEMBL5401020,CCc1ncc(-c2cc(C)no2)c(C2CCN(CC(=O)N3CCOCC3)CC2)n1,cyp3a4,900.0000000000001,
CHEMBL5403684,CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCN(C5CCN(C)CC5)CC4)cc3OC)c12,cyp3a4,19.999999999999996,
CHEMBL5405310,CN[C@@H](C)C(=O)NC12CCC(Cn3nc(C)c4c3CCN(c3cc(C)nc5c3cnn5C)C4)(CC1)CC2,cyp3a4,49.99999999999999,
CHEMBL5407698,CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCC5(CC4)CN(C(C)C)C5)cc3OC)c12,cyp3a4,19.999999999999996,
CHEMBL5417170,Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NC(=O)[C@@H]5COCCN5)(CC3)CC4)C2)c2cnn(C)c2n1,cyp3a4,49.99999999999999,
CHEMBL5417342,CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCC5(CC4)CNC5)cc3OC)c12,cyp3a4,13.999999999999996,
CHEMBL5419406,Cc1cc(N2CCc3c(c(C)nn3CC34CCC(N5C[C@@H](C)O[C@@H](C)C5)(CC3)CC4)C2)c2cnn(C)c2n1,cyp3a4,49.99999999999999,
CHEMBL5419694,CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCNCC4)cc3OC)c12,cyp3a4,19.999999999999996,
CHEMBL5427289,CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCN(C)CC4)cc3OC)c12,cyp3a4,19.999999999999996,
CHEMBL5430815,Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NC5CCC5)(CC3)CC4)C2)c2cnn(C)c2n1,cyp3a4,27.999999999999996,4.55
CHEMBL5431871,Cc1cc(N2CCc3c(c(C)nn3CC34CCC(N)(CC3)CC4)C2)c2cnn(C)c2n1,cyp3a4,49.99999999999999,
CHEMBL5432728,Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NC(=O)CN(C)C)(CC3)CC4)C2)c2cnn(C)c2n1,cyp3a4,49.99999999999999,
CHEMBL5437552,[2H]C([2H])([2H])NC(=O)c1nnc(Nc2ccc(C(C)(C)O)cn2)cc1Nc1nccc(-c2ncc(F)cn2)c1OC,cyp3a4,19.999999999999996,
CHEMBL5438736,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(N3CCC4(CCN(C(=O)CN5Cc6cc7c(cc6C5)C(=O)N(C5CCC(=O)NC5=O)C7=O)CC4)CC3)cc2F)N1CC(F)F,cyp3a4,10.000000000000002,
CHEMBL549930,CC(Cn1ccnc1)NC(=O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,cyp3a4,0.32,6.5
CHEMBL550652,Cn1cnnc1C1CCN(C(=O)NC2CC2c2ccccc2)CC1,cyp3a4,10.000000000000002,
CHEMBL550818,CN(CC1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,cyp3a4,4.999999999999999,
CHEMBL552196,Cc1c(O)noc1C1CCN(C(=O)NC2CC2c2ccccc2)CC1,cyp3a4,10.000000000000002,
CHEMBL556487,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccncc3)no2)CC1,cyp3a4,10.000000000000002,
CHEMBL559531,O=C(O)c1ccc(-c2noc(C3CCN(C(=O)NC4CC4c4ccccc4)CC3)n2)cc1,cyp3a4,10.000000000000002,
CHEMBL564144,C[C@@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,cyp3a4,10.000000000000002,
CHEMBL564975,O=C(NC1CC1c1ccccc1)N1CCC(n2ccnn2)CC1,cyp3a4,10.000000000000002,
CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,cyp3a4,1.0488088481701516,5.98
CHEMBL596700,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@H]2C[C@H]3CNC[C@H]3C2)c1,cyp3a4,10.000000000000002,
CHEMBL608151,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,cyp3a4,9.000000000000002,
CHEMBL638,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,cyp3a4,8.608797978315204,4.89
CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,cyp3a4,5.351092866956919,5.271111111111111
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,cyp3a4,23.299999999999997,4.63
CHEMBL95463,Nc1nc2ccc(SC(F)(F)F)cc2s1,cyp3a4,24.999999999999996,
